POSTALCODE,ONS_ID,weight
K2B8K5,3003,1
K2B8K6,3015,1
K2B8K7,3015,1
K2B8K8,3015,1
K2B8K9,3015,1
K2B8L1,3015,1
K2B8L2,3015,1
K2B8L3,3015,1
K2B8L4,3015,1
K2B8L5,3015,1
K2B8L7,3003,1
K2B8L8,3003,1
K2B8M2,3015,1
K2B8M3,3093,1
K2B8M4,3003,1
K2B8M5,3003,1
K2B8M6,3015,1
K2B8N1,3003,1
K2B8N2,3015,1
K2B8N3,3003,1
K2B8N5,3117,1
K2B8N7,3015,1
K2B8N8,3015,1
K2B8N9,3003,1
K2B8P1,3003,1
K2B8P2,3003,1
K2B8P3,3003,1
K2B8P4,3003,1
K2B8P5,3003,1
K2B8P6,3003,1
K2B8P7,3003,1
K2B8P8,3003,1
K2B8P9,3003,1
K2B8R1,3003,1
K2B8R2,3003,1
K2B8R4,3015,1
K2B8R5,3015,1
K2B8R9,3003,1
K2B8S1,3003,1
K2B8S2,3015,1
K2B8S3,3015,1
K2B8S4,3015,1
K2B8S5,3003,1
K2B8S6,3093,1
K2B8S7,3015,1
K2C0A1,3018,1
K2C0A2,3018,1
K2C0A3,3045,1
K2C0A4,3045,1
K2C0A5,3045,1
K2C0A6,3045,1
K2C0B2,3028,1
K2C0B3,3028,1
K2C0B4,3013,1
K2C0B5,3028,1
K2C0B6,3013,1
K2C0B7,3028,1
K2C0B8,3028,1
K2C0B9,3028,1
K2C0C1,3013,1
K2C0C2,3013,1
K2C0C3,3013,1
K2C0C4,3013,1
K2C0C5,3013,1
K2C0C7,3013,1
K2C0C8,3058,1
K2C0E1,3058,1
K2C0E2,3058,1
K2C0E3,3058,1
K2C0E4,3020,1
K2C0E5,3018,1
K2C0E6,3018,1
K2C0E7,3018,1
K2C0E8,3018,1
K2C0E9,3018,1
K2C0G1,3018,1
K2C0G2,3018,1
K2C0G3,3018,1
K2C0G4,3018,1
K2C0G5,3018,1
K2C0G6,3018,1
K2C0G7,3018,1
K2C0G8,3018,1
K2C0G9,3018,1
K2C0H1,3018,1
K2C0H2,3018,1
K2C0H3,3018,1
K2C0H4,3018,1
K2C0H5,3018,1
K2C0H6,3018,1
K2C0H7,3018,1
K2C0H8,3018,1
K2C0H9,3018,1
K2C0J1,3018,1
K2C0J2,3018,1
K2C0J3,3018,1
K2C0J4,3018,1
K2C0J5,3018,1
K2C0J6,3018,1
K2C0J7,3018,1
K2C0J8,3018,1
K2C0J9,3018,1
K2C0K1,3018,1
K2C0K2,3018,1
K2C0K3,3018,1
K2C0K4,3018,1
K2C0K5,3018,1
K2C0K6,3018,1
K2C0K7,3018,1
K2C0K8,3018,1
K2C0K9,3018,1
K2C0L1,3018,1
K2C0L2,3018,1
K2C0L3,3018,1
K2C0L4,3018,1
K2C0L5,3018,1
K2C0L6,3018,1
K2C0L7,3018,1
K2C0L8,3018,1
K2C0L9,3018,1
K2C0M1,3018,1
K2C0M2,3018,1
K2C0M3,3018,1
K2C0M4,3018,1
K2C0M5,3018,1
K2C0M6,3018,1
K2C0M7,3018,1
K2C0M8,3018,1
K2C0M9,3018,1
K2C0N1,3018,1
K2C0N2,3018,1
K2C0N3,3018,1
K2C0N4,3018,1
K2C0N5,3018,1
K2C0N6,3018,1
K2C0N7,3018,1
K2C0N8,3018,1
K2C0N9,3018,1
K2C0P1,3018,1
K2C0P2,3018,1
K2C0P3,3018,1
K2C0P4,3018,1
K2C0P5,3018,1
K2C0P6,3018,1
K2C0R2,3020,1
K2C0R6,3013,1
K2C0R7,3013,1
K2C0R8,3013,1
K2C0R9,3013,1
K2C0S1,3013,1
K2C0S2,3013,1
K2C0S3,3013,1
K2C0S4,3013,1
K2C0S5,3013,1
K2C0S6,3013,1
K2C0S7,3013,1
K2C0S8,3013,1
K2C0S9,3013,1
K2C0T1,3013,1
K2C0T2,3013,1
K2C0T3,3013,1
K2C0T4,3013,1
K2C0T5,3013,1
K2C0T6,3013,1
K2C0T7,3013,1
K2C0T8,3013,1
K2C0T9,3013,1
K2C0V1,3013,1
K2C0V2,3013,1
K2C0V3,3013,1
K2C0V4,3013,1
K2C0V5,3013,1
K2C0V6,3013,1
K2C0V7,3013,1
K2C0V8,3013,1
K2C0V9,3013,1
K2C0W1,3013,1
K2C0W2,3013,1
K2C0W3,3013,1
K2C0W4,3013,1
K2C0W5,3013,1
K2C0W6,3013,1
K2C0W7,3013,1
K2C0W8,3013,1
K2C0W9,3013,1
K2C0X1,3013,1
K2C0X2,3013,1
K2C0X3,3013,1
K2C0X4,3013,1
K2C0X5,3013,1
K2C0X6,3013,1
K2C0X7,3013,1
K2C0X8,3013,1
K2C0X9,3013,1
K2C0Y1,3013,1
K2C0Y2,3013,1
K2C0Y3,3013,1
K2C0Y4,3013,1
K2C0Y5,3013,1
K2C0Y6,3013,1
K2C0Y7,3013,1
K2C0Y8,3013,1
K2C0Y9,3013,1
K2C0Z1,3013,1
K2C0Z2,3013,1
K2C0Z3,3013,1
K2C0Z4,3013,1
K2C0Z5,3013,1
K2C0Z6,3013,1
K2C0Z7,3013,1
K2C0Z8,3013,1
K2C0Z9,3013,1
K2C1A1,3013,1
K2C1A2,3013,1
K2C1A3,3013,1
K2C1A4,3013,1
K2C1A5,3013,1
K2C1A6,3013,1
K2C1A7,3013,1
K2C1A8,3013,1
K2C1A9,3013,1
K2C1B1,3013,1
K2C1B2,3013,1
K2C1B3,3013,1
K2C1B4,3013,1
K2C1B5,3013,1
K2C1B6,3013,1
K2C1B7,3013,1
K2C1B8,3013,1
K2C1B9,3013,1
K2C1C1,3013,1
K2C1C2,3013,1
K2C1C3,3013,1
K2C1C4,3058,0.5485145655478779
K2C1C4,3013,0.4514854344521221
K2C1C5,3058,1
K2C1C6,3058,1
K2C1C7,3058,1
K2C1C8,3058,1
K2C1C9,3058,1
K2C1E1,3058,1
K2C1E2,3058,1
K2C1E3,3058,1
K2C1E4,3058,1
K2C1E5,3058,1
K2C1E6,3058,1
K2C1E7,3058,1
K2C1E8,3058,1
K2C1E9,3058,1
K2C1G1,3058,1
K2C1G2,3058,1
K2C1G3,3058,1
K2C1G4,3058,1
K2C1G5,3058,1
K2C1G6,3058,1
K2C1G7,3058,1
K2C1G8,3058,1
K2C1G9,3058,1
K2C1H1,3058,1
K2C1H2,3058,1
K2C1H3,3058,1
K2C1H4,3058,1
K2C1H5,3058,1
K2C1H6,3058,1
K2C1H7,3058,1
K2C1H8,3058,1
K2C1H9,3058,1
K2C1J1,3058,1
K2C1J2,3058,1
K2C1J3,3058,1
K2C1J4,3058,1
K2C1J5,3058,1
K2C1J6,3058,1
K2C1J7,3058,1
K2C1J8,3058,1
K2C1J9,3058,1
K2C1K1,3058,1
K2C1K2,3058,1
K2C1K3,3058,1
K2C1K4,3058,1
K2C1K5,3058,1
K2C1K6,3058,1
K2C1K7,3058,1
K2C1K8,3058,1
K2C1K9,3058,1
K2C1L1,3058,1
K2C1L2,3058,1
K2C1L3,3058,1
K2C1L4,3058,1
K2C1L5,3058,1
K2C1L6,3058,1
K2C1L7,3058,1
K2C1L8,3058,1
K2C1L9,3058,1
K2C1M1,3058,1
K2C1M2,3058,1
K2C1M3,3058,1
K2C1M4,3058,1
K2C1M5,3058,1
K2C1M6,3058,1
K2C1M7,3058,1
K2C1M8,3058,1
K2C1M9,3018,1
K2C1N1,3018,1
K2C1N2,3018,1
K2C1N3,3018,1
K2C1N5,3018,1
K2C1N6,3018,1
K2C1N7,3018,1
K2C1N8,3018,1
K2C1N9,3018,1
K2C1P1,3018,1
K2C1P2,3018,1
K2C1P3,3018,1
K2C1P4,3018,1
K2C1P5,3018,1
K2C1P6,3018,1
K2C1P7,3018,1
K2C1P8,3018,1
K2C1P9,3018,1
K2C1R1,3018,1
K2C1R2,3018,1
K2C1R3,3018,1
K2C1R4,3018,1
K2C1R5,3018,1
K2C1R6,3018,1
K2C1R7,3018,1
K2C1R8,3018,1
K2C1R9,3018,1
K2C1S1,3018,1
K2C1S2,3018,1
K2C1S3,3018,1
K2C1S4,3018,1
K2C1S5,3018,1
K2C1S6,3018,1
K2C1S7,3018,1
K2C1S8,3018,1
K2C1S9,3018,1
K2C1T1,3018,1
K2C1T2,3018,1
K2C1T3,3018,1
K2C1T4,3018,1
K2C1T5,3018,1
K2C1T6,3018,1
K2C1T7,3018,1
K2C1T8,3018,1
K2C1T9,3018,1
K2C1V1,3018,1
K2C1V2,3018,1
K2C1V3,3018,1
K2C1V4,3018,1
K2C1V5,3018,1
K2C1V6,3018,1
K2C1V7,3018,1
K2C1V8,3018,1
K2C1V9,3018,1
K2C1W1,3018,1
K2C1W2,3018,1
K2C1W3,3018,1
K2C1W4,3018,1
K2C1W5,3018,1
K2C1W6,3018,1
K2C1W7,3018,1
K2C1W8,3018,1
K2C1W9,3018,1
K2C1X1,3045,1
K2C1X2,3045,1
K2C1X3,3018,1
K2C1X4,3018,1
K2C1X5,3018,1
K2C1X6,3012,0.9921137101367123
K2C1X6,3088,0.007886289863287613
K2C1X7,3012,1
K2C1X8,3018,1
K2C1X9,3018,1
K2C1Y1,3018,1
K2C1Y2,3013,1
K2C1Y3,3020,0.9477149501862709
K2C1Y3,3013,0.052285049813729105
K2C1Y4,3013,1
K2C1Y5,3013,1
K2C1Y6,3013,1
K2C1Y7,3013,1
K2C1Y8,3013,1
K2C1Y9,3013,1
K2C1Z1,3013,1
K2C1Z2,3013,1
K2C1Z3,3013,1
K2C1Z4,3013,1
K2C1Z5,3013,1
K2C1Z6,3013,1
K2C1Z7,3013,1
K2C1Z8,3013,1
K2C1Z9,3013,1
K2C2A1,3013,1
K2C2A2,3013,1
K2C2A3,3013,1
K2C2A4,3013,1
K2C2A5,3013,1
K2C2A6,3013,1
K2C2A7,3013,1
K2C2A8,3013,1
K2C2A9,3013,1
K2C2B1,3013,1
K2C2B2,3013,1
K2C2B3,3013,1
K2C2B4,3018,1
K2C2B6,3013,1
K2C2B8,3013,1
K2C2B9,3013,1
K2C2C1,3013,1
K2C2C2,3013,1
K2C2C3,3013,1
K2C2C4,3013,1
K2C2C5,3013,1
K2C2C6,3013,1
K2C2C7,3013,1
K2C2C8,3013,1
K2C2C9,3013,1
K2C2E1,3013,1
K2C2E2,3013,1
K2C2E3,3013,1
K2C2E4,3013,1
K2C2E5,3013,1
K2C2E6,3013,1
K2C2E7,3013,1
K2C2E8,3013,1
K2C2E9,3013,1
K2C2G1,3013,1
K2C2G2,3013,1
K2C2G3,3013,1
K2C2G4,3013,1
K2C2G5,3013,1
K2C2G6,3013,1
K2C2G7,3013,1
K2C2G8,3013,1
K2C2G9,3013,1
K2C2H1,3013,1
K2C2H2,3013,1
K2C2H3,3013,1
K2C2H4,3013,1
K2C2H5,3013,1
K2C2H6,3013,1
K2C2H7,3013,1
K2C2H8,3013,1
K2C2H9,3013,1
K2C2J1,3013,1
K2C2J2,3013,1
K2C2J3,3013,1
K2C2J4,3013,1
K2C2J5,3013,1
K2C2J6,3013,1
K2C2J7,3013,1
K2C2J8,3013,1
K2C2J9,3013,1
K2C2K1,3013,1
K2C2K2,3013,1
K2C2K3,3013,1
K2C2K4,3013,1
K2C2K5,3013,1
K2C2K6,3013,1
K2C2K7,3013,1
K2C2K8,3013,1
K2C2K9,3013,1
K2C2L1,3013,1
K2C2L2,3013,1
K2C2L3,3013,1
K2C2L4,3013,1
K2C2L5,3013,1
K2C2L6,3013,1
K2C2L7,3013,1
K2C2L8,3013,1
K2C2L9,3013,1
K2C2M1,3013,1
K2C2M2,3013,1
K2C2M3,3013,1
K2C2M4,3013,1
K2C2M5,3013,1
K2C2M6,3013,1
K2C2M7,3013,1
K2C2M8,3013,1
K2C2M9,3013,1
K2C2N1,3013,1
K2C2N2,3013,1
K2C2N3,3013,1
K2C2N4,3013,1
K2C2N5,3013,1
K2C2N6,3013,1
K2C2N7,3013,1
K2C2N8,3013,1
K2C2N9,3013,1
K2C2P1,3013,1
K2C2P2,3013,1
K2C2P3,3013,1
K2C2P4,3013,1
K2C2P5,3013,1
K2C2P6,3013,1
K2C2P7,3013,1
K2C2P8,3013,1
K2C2P9,3013,1
K2C2R1,3013,1
K2C2R2,3013,1
K2C2R3,3013,1
K2C2R4,3013,1
K2C2R5,3013,1
K2C2R6,3013,1
K2C2R7,3013,1
K2C2R8,3013,1
K2C2R9,3013,1
K2C2S1,3013,1
K2C2S2,3013,1
K2C2S3,3013,1
K2C2S4,3013,1
K2C2S5,3013,1
K2C2S6,3013,1
K2C2S7,3013,1
K2C2S8,3013,1
K2C2S9,3013,1
K2C2T1,3013,1
K2C2T2,3013,1
K2C2T3,3013,1
K2C2T4,3013,1
K2C2T5,3013,1
K2C2T6,3013,1
K2C2T7,3013,1
K2C2T8,3013,1
K2C2T9,3013,1
K2C2V1,3013,1
K2C2V2,3013,1
K2C2V3,3013,1
K2C2V4,3013,1
K2C2V5,3013,1
K2C2V6,3013,1
K2C2V7,3013,1
K2C2V8,3058,1
K2C2V9,3058,1
K2C2W1,3058,1
K2C2W2,3058,1
K2C2W3,3058,1
K2C2W4,3058,1
K2C2W5,3058,1
K2C2W6,3058,1
K2C2W7,3058,1
K2C2W8,3058,1
K2C2W9,3058,1
K2C2X1,3058,1
K2C2X2,3058,1
K2C2X3,3058,1
K2C2X4,3058,1
K2C2X5,3058,1
K2C2X6,3058,1
K2C2X7,3058,1
K2C2X8,3058,1
K2C2X9,3058,1
K2C2Y1,3058,1
K2C2Y2,3058,1
K2C2Y3,3058,1
K2C2Y4,3058,1
K2C2Y5,3058,1
K2C2Y6,3058,1
K2C2Y7,3058,1
K2C2Y8,3058,1
K2C2Y9,3058,1
K2C2Z1,3058,1
K2C2Z2,3058,1
K2C2Z3,3058,1
K2C2Z4,3058,1
K2C2Z5,3058,1
K2C2Z6,3058,1
K2C2Z7,3058,1
K2C2Z8,3058,1
K2C2Z9,3058,1
K2C3A1,3058,1
K2C3A2,3058,1
K2C3A3,3058,1
K2C3A4,3058,1
K2C3A5,3058,1
K2C3A6,3058,1
K2C3A7,3058,1
K2C3A8,3058,1
K2C3A9,3058,1
K2C3B1,3058,1
K2C3B2,3058,1
K2C3B3,3058,1
K2C3B4,3058,1
K2C3B5,3058,1
K2C3B6,3058,1
K2C3B7,3058,1
K2C3B8,3058,1
K2C3B9,3058,1
K2C3C1,3058,1
K2C3C2,3058,1
K2C3C3,3058,1
K2C3C4,3058,1
K2C3C5,3058,1
K2C3C6,3058,1
K2C3C7,3058,1
K2C3C8,3058,1
K2C3C9,3058,1
K2C3E1,3058,1
K2C3E2,3058,1
K2C3E3,3058,1
K2C3E4,3058,1
K2C3E5,3058,1
K2C3E6,3058,1
K2C3E7,3058,1
K2C3E8,3058,1
K2C3G4,3013,1
K2C3H1,3072,0.025020422602234475
K2C3H1,3097,0.5297975949496294
K2C3H1,3027,0.21900348628767646
K2C3H1,3109,0.12125603545358919
K2C3H1,3051,0.10492246070687047
K2C3H2,3109,1
K2C3H6,3058,1
K2C3H9,3023,1
K2C3J3,3018,1
K2C3J4,3023,1
K2C3J5,3045,1
K2C3J6,3088,1
K2C3J7,3018,0.5317578347333811
K2C3J7,3081,0.4682421652666189
K2C3J8,3018,1
K2C3J9,3018,1
K2C3K1,3018,1
K2C3K3,3013,1
K2C3K4,3013,1
K2C3K6,3013,1
K2C3K7,3018,1
K2C3K9,3018,1
K2C3L1,3018,1
K2C3L2,3018,1
K2C3L3,3028,1
K2C3L4,3013,1
K2C3L5,3018,1
K2C3L6,3018,1
K2C3L7,3020,0.07132969765350926
K2C3L7,3013,0.9286703023464907
K2C3L8,3013,1
K2C3L9,3013,1
K2C3M3,3018,1
K2C3M5,3058,1
K2C3M6,3018,1
K2C3M7,3018,1
K2C3M8,3018,1
K2C3M9,3018,1
K2C3N1,3028,1
K2C3N2,3018,1
K2C3N4,3018,1
K2C3N5,3018,1
K2C3N6,3018,1
K2C3N8,3058,1
K2C3N9,3018,1
K2C3P3,3018,1
K2C3P4,3018,1
K2C3P5,3058,1
K2C3P7,3018,1
K2C3P8,3018,1
K2C3R3,3018,1
K2C3R4,3058,1
K2C3R9,3018,1
K2C3S1,3058,1
K2C3S4,3058,1
K2C3T3,3018,1
K2C3T4,3018,1
K2C3T5,3018,1
K2C3T6,3018,1
K2C3T7,3018,1
K2C3T8,3018,1
K2C3T9,3018,1
K2C3V1,3018,1
K2C3V2,3058,1
K2C3V5,3058,1
K2C3V7,3018,1
K2C3X1,3013,1
K2C3Y2,3058,1
K2C3Y4,3018,1
K2C3Y5,3018,1
K2C3Y8,3081,1
K2C3Z4,3013,1
K2C3Z5,3020,1
K2C3Z8,3020,1
K2C3Z9,3020,1
K2C4A1,3020,1
K2C4A2,3020,1
K2C4A3,3020,1
K2C4A4,3020,1
K2C4A5,3020,1
K2C4A6,3020,1
K2C4A7,3020,1
K2C4A9,3020,1
K2C4B2,3020,0.9459314685487962
K2C4B2,3013,0.05406853145120385
K2C4B3,3020,1
K2C4B4,3020,1
K2C4B5,3020,1
K2C4B6,3020,1
K2C4B7,3020,1
K2C4B8,3020,1
K2C4B9,3020,1
K2C4C1,3020,1
K2C4C2,3020,1
K2C4C3,3020,1
K2C4C4,3020,1
K2C4C5,3020,1
K2C4C6,3020,1
K2C4C7,3020,1
K2C4C8,3020,1
K2C4C9,3020,1
K2C4E1,3020,1
K2C4E2,3020,1
K2C4E3,3020,1
K2C4E4,3020,1
K2C4E5,3020,1
K2C4E6,3020,1
K2C4E7,3020,1
K2C4G1,3020,1
K2C4G2,3020,1
K2C4G3,3020,1
K2C4G4,3020,1
K2C4G5,3020,1
K2C4G6,3020,1
K2C4G7,3020,1
K2C4G8,3020,1
K2C4G9,3018,1
K2C4H1,3018,1
K2C4H2,3018,1
K2C4H3,3018,1
K2C4H4,3018,1
K2C4H5,3018,1
K2C4H6,3018,1
K2C4H7,3018,1
K2C4H8,3018,1
K2C4H9,3018,1
K2C4J1,3018,1
K2C4J2,3018,1
K2C4J3,3018,1
K2C4J4,3018,1
K2C4J5,3018,1
K2C4J6,3020,1
K2E0A2,3045,1
K2E0A3,3045,1
K2E0A4,3045,1
K2E0A5,3012,1
K2E0A6,3012,1
K2E0A7,3012,1
K2E0A8,3012,1
K2E0A9,3012,1
K2E0B3,3012,1
K2E0B4,3012,1
K2E0B6,3012,1
K2E0B9,3045,1
K2E0C4,3088,0.8053847863435812
K2E0C4,3045,0.19461521365641876
K2E0C5,3012,1
K2E1B4,3072,1
K2E1B5,3088,0.24699865644649394
K2E1B5,3045,0.7530013435535061
K2E1C2,3045,1
K2E1C3,3045,1
K2E1C7,3081,1
K2E1C8,3012,1
K2E5A1,3045,1
K2E5A2,3088,7.044933958432919e-4
K2E5A2,3045,0.9992955066041567
K2E5A3,3012,1
K2E5A4,3012,1
K2E5A5,3012,1
K2E5A6,3012,1
K2E5A7,3012,1
K2E5A8,3045,1
K2E5A9,3045,1
K2E5B1,3045,1
K2E5B2,3012,0.048023774088950054
K2E5B2,3088,0.9519762259110499
K2E5B3,3012,0.01011053752605364
K2E5B3,3088,0.9898894624739464
K2E5B4,3012,1
K2E5B5,3045,1
K2E5B6,3045,1
K2E5B7,3045,1
K2E5B8,3045,1
K2E5B9,3045,1
K2E5C1,3045,1
K2E5C2,3045,1
K2E5C3,3045,1
K2E5C4,3012,1
K2E5C5,3012,1
K2E5C6,3012,1
K2E5C7,3012,1
K2E5C8,3012,1
K2E5C9,3045,1
K2E5E1,3045,1
K2E5E2,3045,1
K2E5E3,3045,1
K2E5E4,3045,1
K2E5E5,3045,1
K2E5E6,3088,2.00342958252327e-4
K2E5E6,3045,0.9997996570417477
K2E5E7,3045,1
K2E5E8,3088,1
K2E5E9,3088,1
K2E5G1,3045,1
K2E5G2,3045,1
K2E5G3,3045,1
K2E5G4,3045,1
K2E5G5,3045,1
K2E5G6,3045,1
K2E5G7,3045,1
K2E5G8,3045,1
K2E5G9,3045,1
K2E5H1,3045,1
K2E5H2,3045,1
K2E5H3,3045,1
K2E5H4,3045,1
K2E5H5,3045,1
K2E5H6,3045,1
K2E5H7,3012,1
K2E5H8,3012,1
K2E5H9,3045,1
K2E5J1,3045,1
K2E5J2,3045,1
K2E5J3,3045,1
K2E5J4,3012,1
K2E5J5,3012,1
K2E5J6,3012,1
K2E5J7,3045,1
K2E5J8,3045,1
K2E5J9,3045,1
K2E5K1,3045,1
K2E5K2,3012,1
K2E5K3,3012,1
K2E5K4,3045,1
K2E5K5,3045,1
K2E5K6,3045,1
K2E5K7,3045,1
K2E5K8,3045,1
K2E5K9,3045,1
K2E5L1,3045,1
K2E5L2,3012,0.9624668537146633
K2E5L2,3088,0.037533146285336653
K2E5L3,3012,0.9023175446553644
K2E5L3,3088,0.09768245534463565
K2E5L4,3012,1
K2E5L5,3012,1
K2E5L6,3012,1
K2E5L7,3012,1
K2E5L8,3012,1
K2E5L9,3045,1
K2E5M1,3045,1
K2E5M2,3045,1
K2E5M3,3045,1
K2E5M4,3012,1
K2E5M5,3012,1
K2E5M6,3012,1
K2E5M7,3012,1
K2E5M8,3045,1
K2E5M9,3045,1
K2E5N1,3045,1
K2E5N2,3012,1
K2E5N3,3012,1
K2E5N4,3012,1
K2E5N5,3012,1
K2E5N6,3012,1
K2E5N7,3012,1
K2E5P3,3045,1
K2E5P5,3045,1
K2E5P6,3045,1
K2E5P7,3045,1
K2E5P8,3045,1
K2E5P9,3012,1
K2E5R1,3012,1
K2E5R2,3088,0.05201652791277007
K2E5R2,3045,0.9479834720872299
K2E5R3,3012,0.9749355930782414
K2E5R3,3088,0.025064406921758594
K2E5R4,3012,0.9930890605198406
K2E5R4,3088,0.006910939480159402
K2E5R5,3012,0.8647674247932248
K2E5R5,3088,0.13523257520677529
K2E5R6,3088,1
K2E5R7,3012,1
K2E5R8,3012,1
K2E5R9,3012,1
K2E5S1,3012,1
K2E5S2,3012,1
K2E5S3,3012,1
K2E5S4,3045,1
K2E5S5,3045,1
K2E5S6,3045,1
K2E5S7,3088,0.3457396931771927
K2E5S7,3045,0.6542603068228073
K2E5S8,3045,1
K2E5S9,3088,1
K2E5T1,3012,0.84506626433842
K2E5T1,3088,0.15493373566157995
K2E5T2,3012,0.9637248157068358
K2E5T2,3088,0.03627518429316428
K2E5T3,3012,0.9742710896965134
K2E5T3,3088,0.025728910303486553
K2E5T4,3012,1
K2E5T5,3012,1
K2E5T6,3012,1
K2E5T7,3012,1
K2E5T8,3012,1
K2E5T9,3012,1
K2E5V1,3012,1
K2E5V2,3012,0.9891037014253357
K2E5V2,3088,0.010896298574664356
K2E5V3,3012,1
K2E5V4,3012,1
K2E5V5,3012,1
K2E5V6,3045,1
K2E5V7,3045,1
K2E5V8,3012,1
K2E5V9,3072,1
K2E5W2,3072,1
K2E5W3,3072,1
K2E5W4,3072,1
K2E5W5,3072,1
K2E5W6,3072,1
K2E5W7,3072,1
K2E5W8,3072,1
K2E5W9,3072,1
K2E5X1,3072,1
K2E5X2,3072,1
K2E5X3,3072,1
K2E5X4,3072,1
K2E5X5,3072,1
K2E5X6,3072,1
K2E5X7,3072,1
K2E5X8,3072,1
K2E5X9,3072,1
K2E5Y1,3072,1
K2E5Y2,3045,1
K2E5Y3,3045,1
K2E5Y4,3045,1
K2E5Y5,3045,1
K2E5Y6,3045,1
K2E5Y7,3045,1
K2E5Y8,3045,1
K2E5Y9,3045,1
K2E5Z1,3045,1
K2E5Z2,3045,1
K2E5Z3,3045,1
K2E5Z4,3045,1
K2E5Z5,3045,1
K2E5Z6,3045,1
K2E5Z7,3045,1
K2E5Z8,3045,1
K2E5Z9,3045,1
K2E6A1,3045,1
K2E6A2,3045,1
K2E6A3,3045,1
K2E6A4,3045,1
K2E6A5,3045,1
K2E6A6,3045,1
K2E6A7,3045,1
K2E6A8,3045,1
K2E6A9,3045,1
K2E6B1,3045,1
K2E6B2,3045,1
K2E6B3,3045,1
K2E6B4,3045,1
K2E6B5,3045,1
K2E6B6,3045,1
K2E6B7,3045,1
K2E6B8,3045,1
K2E6B9,3045,1
K2E6C1,3045,1
K2E6C2,3045,1
K2E6C3,3045,1
K2E6C4,3045,1
K2E6C5,3045,1
K2E6C6,3045,1
K2E6C7,3045,1
K2E6C8,3045,1
K2E6C9,3045,1
K2E6E1,3045,1
K2E6E2,3088,0.3806414345396214
K2E6E2,3045,0.6193585654603786
K2E6E3,3045,1
K2E6E4,3045,1
K2E6E5,3088,0.0015529102333547095
K2E6E5,3045,0.9984470897666453
K2E6E6,3045,1
K2E6E7,3088,0.005036721610596419
K2E6E7,3045,0.9949632783894036
K2E6E8,3045,1
K2E6E9,3045,1
K2E6G1,3045,1
K2E6G2,3088,0.006273545273561427
K2E6G2,3045,0.9937264547264386
K2E6G3,3045,1
K2E6G4,3045,1
K2E6G5,3045,1
K2E6G6,3045,1
K2E6G7,3045,1
K2E6G8,3045,1
K2E6G9,3045,1
K2E6H1,3045,1
K2E6H2,3045,1
K2E6H3,3045,1
K2E6H4,3045,1
K2E6H5,3045,1
K2E6H6,3045,1
K2E6H7,3045,1
K2E6H8,3045,1
K2E6H9,3088,1
K2E6J1,3088,1
K2E6J2,3088,1
K2E6J3,3088,1
K2E6J4,3088,1
K2E6J5,3088,0.9974664794241695
K2E6J5,3045,0.00253352057583046
K2E6J6,3088,1
K2E6J7,3088,0.9990300211577444
K2E6J7,3045,9.699788422555476e-4
K2E6J8,3088,0.9991316889985491
K2E6J8,3045,8.683110014509207e-4
K2E6K1,3088,1
K2E6K2,3088,0.016249029879452183
K2E6K2,3045,0.9837509701205478
K2E6K3,3012,0.8083159429521798
K2E6K3,3088,0.1916840570478202
K2E6K4,3088,0.05159103176360616
K2E6K4,3045,0.9484089682363939
K2E6K5,3012,0.8785387495656164
K2E6K5,3088,0.12146125043438356
K2E6K6,3012,1.3547633106384027e-5
K2E6K6,3088,0.9999864523668937
K2E6K7,3012,1
K2E6K8,3012,1
K2E6K9,3012,0.0029707628506088894
K2E6K9,3088,0.9970292371493911
K2E6L1,3012,0.9883888541280605
K2E6L1,3088,0.01161114587193941
K2E6L2,3012,0.01724871296643688
K2E6L2,3088,0.9827512870335631
K2E6L3,3012,0.9627912699907285
K2E6L3,3088,0.03720873000927145
K2E6L4,3012,1
K2E6L5,3012,1
K2E6L6,3012,0.9781558995461171
K2E6L6,3088,0.021844100453882905
K2E6L7,3012,1
K2E6L8,3012,0.11787219931327468
K2E6L8,3088,0.8821278006867254
K2E6L9,3012,0.8392258130037604
K2E6L9,3088,0.16077418699623963
K2E6M1,3012,0.3540494681208827
K2E6M1,3088,0.6459505318791173
K2E6M2,3012,0.957246363853272
K2E6M2,3088,0.04275363614672796
K2E6M3,3012,1
K2E6M4,3012,1
K2E6M5,3012,1
K2E6M6,3012,0.9931170409257577
K2E6M6,3088,0.006882959074242307
K2E6M7,3088,1
K2E6M8,3012,1
K2E6M9,3012,1
K2E6N1,3012,1
K2E6N2,3012,1
K2E6N3,3012,0.9880788241048202
K2E6N3,3088,0.01192117589517983
K2E6N4,3012,1
K2E6N5,3012,1
K2E6N6,3012,0.8020116168948546
K2E6N6,3088,0.19798838310514538
K2E6N7,3012,1
K2E6N8,3012,1
K2E6N9,3012,1
K2E6P1,3012,0.08550741681256371
K2E6P1,3088,0.9144925831874363
K2E6P2,3012,1
K2E6P3,3012,1
K2E6P4,3012,1
K2E6P5,3012,1
K2E6P6,3012,1
K2E6P7,3012,1
K2E6P8,3012,1
K2E6P9,3012,1
K2E6R1,3012,1
K2E6R2,3012,1
K2E6R3,3012,1
K2E6R4,3012,1
K2E6R5,3012,1
K2E6R6,3012,1
K2E6R7,3012,1
K2E6R8,3012,1
K2E6R9,3012,1
K2E6S1,3012,1
K2E6S2,3012,1
K2E6S3,3012,1
K2E6S4,3012,1
K2E6S5,3012,1
K2E6S6,3012,0.9901626073067316
