POSTALCODE,ONS_ID,weight
K1N5N2,934,1
K1N5N3,934,1
K1N5N4,934,1
K1N5N5,934,1
K1N5N7,934,1
K1N5N8,934,1
K1N5N9,934,1
K1N5P7,908,1
K1N5P8,908,1
K1N5P9,908,1
K1N5R1,908,1
K1N5R2,934,1
K1N5R3,934,1
K1N5R4,949,1
K1N5R5,934,1
K1N5R6,934,1
K1N5R8,934,1
K1N5R9,934,1
K1N5S1,934,1
K1N5S2,934,1
K1N5S3,934,1
K1N5S4,934,1
K1N5T4,908,1
K1N5T7,908,1
K1N5T8,934,1
K1N5T9,934,1
K1N5V1,934,1
K1N5V2,934,1
K1N5V3,934,1
K1N5V4,934,1
K1N5V5,934,1
K1N5V6,934,1
K1N5V7,934,1
K1N5V8,934,1
K1N5Y1,949,1
K1N5Y3,949,1
K1N5Y4,934,1
K1N5Y5,949,1
K1N5Y6,934,1
K1N5Y8,949,1
K1N5Z1,949,1
K1N5Z3,934,1
K1N5Z4,949,1
K1N5Z5,934,1
K1N5Z6,949,1
K1N5Z7,934,1
K1N5Z8,949,1
K1N5Z9,908,1
K1N6A1,934,1
K1N6A2,949,1
K1N6A3,934,0.9657900905436836
K1N6A3,949,0.03420990945631646
K1N6A4,949,1
K1N6B1,949,1
K1N6B2,949,1
K1N6B3,949,1
K1N6B4,949,1
K1N6B5,949,1
K1N6B6,949,1
K1N6B7,949,1
K1N6B8,949,1
K1N6B9,949,1
K1N6C1,949,1
K1N6C2,949,1
K1N6C3,949,1
K1N6C4,949,1
K1N6C5,949,1
K1N6C6,949,1
K1N6C7,949,1
K1N6C8,949,1
K1N6C9,949,1
K1N6E3,949,1
K1N6E4,949,1
K1N6E5,949,1
K1N6E6,949,1
K1N6E7,949,1
K1N6E8,949,1
K1N6E9,949,1
K1N6G1,949,1
K1N6G2,949,1
K1N6G3,949,1
K1N6G4,949,1
K1N6G5,949,1
K1N6G6,949,1
K1N6G7,949,1
K1N6G8,949,1
K1N6G9,949,1
K1N6H1,949,1
K1N6H2,949,1
K1N6H3,949,1
K1N6H4,949,1
K1N6H5,949,1
K1N6H6,949,1
K1N6H7,949,1
K1N6H9,949,1
K1N6J1,949,1
K1N6J2,949,1
K1N6J3,949,1
K1N6J4,949,1
K1N6J5,949,1
K1N6J6,949,1
K1N6J7,949,1
K1N6J8,949,1
K1N6J9,949,1
K1N6K1,949,1
K1N6K2,949,1
K1N6K3,949,1
K1N6K4,949,1
K1N6K5,949,1
K1N6K6,949,1
K1N6K7,949,1
K1N6K8,949,1
K1N6K9,949,1
K1N6L1,949,1
K1N6L2,949,1
K1N6L4,949,1
K1N6L5,949,1
K1N6L6,949,1
K1N6L7,949,1
K1N6L8,949,1
K1N6L9,949,1
K1N6M1,949,1
K1N6M2,949,1
K1N6M3,949,1
K1N6M4,949,1
K1N6M5,949,1
K1N6M6,949,1
K1N6M7,949,1
K1N6M8,949,1
K1N6M9,949,1
K1N6N1,949,1
K1N6N2,949,1
K1N6N5,949,1
K1N6N8,949,1
K1N6P1,949,1
K1N6P2,949,1
K1N6P3,949,1
K1N6P4,949,1
K1N6P5,949,1
K1N6P6,949,1
K1N6P7,949,1
K1N6P8,949,1
K1N6P9,949,1
K1N6R2,949,1
K1N6R3,949,1
K1N6R4,949,1
K1N6R5,949,1
K1N6S1,949,1
K1N6S2,949,1
K1N6S3,949,1
K1N6S4,949,1
K1N6S5,949,1
K1N6S6,949,1
K1N6S7,949,1
K1N6S8,949,1
K1N6S9,949,1
K1N6T1,949,1
K1N6T2,949,1
K1N6T3,949,1
K1N6T4,949,1
K1N6T5,949,1
K1N6V2,949,1
K1N6V4,949,1
K1N6V5,949,1
K1N6V7,949,1
K1N6V8,949,1
K1N6V9,949,1
K1N6W1,949,1
K1N6W2,949,1
K1N6W3,949,1
K1N6W4,949,1
K1N6W5,949,1
K1N6W6,949,1
K1N6W7,949,1
K1N6W8,949,1
K1N6W9,949,1
K1N6X3,949,1
K1N6X4,949,1
K1N6X5,949,1
K1N6X6,949,1
K1N6X7,949,1
K1N6X8,949,1
K1N6X9,949,1
K1N6Y1,949,1
K1N6Y2,949,1
K1N6Y3,949,1
K1N6Y4,949,1
K1N6Y5,949,1
K1N6Y7,949,1
K1N6Y8,949,1
K1N6Z1,908,1
K1N7A6,908,1
K1N7A7,908,1
K1N7A8,908,1
K1N7A9,908,1
K1N7B1,908,1
K1N7B2,908,1
K1N7B3,908,1
K1N7B4,908,1
K1N7C1,908,1
K1N7C2,908,1
K1N7C3,908,1
K1N7C4,908,1
K1N7C7,908,1
K1N7C8,908,1
K1N7C9,908,1
K1N7E1,908,1
K1N7E2,908,1
K1N7E3,908,1
K1N7E5,908,1
K1N7E8,908,1
K1N7G4,949,1
K1N7G7,908,1
K1N7H1,908,1
K1N7H2,908,1
K1N7H4,908,1
K1N7H5,908,1
K1N7H6,908,1
K1N7H8,908,1
K1N7H9,908,1
K1N7J1,908,1
K1N7J2,908,1
K1N7J3,908,1
K1N7J7,949,1
K1N7J8,949,1
K1N7J9,949,1
K1N7K1,949,1
K1N7K2,949,1
K1N7K7,908,1
K1N7K8,908,1
K1N7L1,908,1
K1N7L2,934,1
K1N7L3,908,1
K1N7L4,934,1
K1N7L5,908,1
K1N7L6,934,1
K1N7L7,908,1
K1N7L9,908,1
K1N7M1,908,1
K1N7M2,934,1
K1N7M3,934,1
K1N7M4,908,1
K1N7M7,949,1
K1N7M8,949,1
K1N7M9,949,1
K1N7N1,949,1
K1N7N2,949,1
K1N7N3,949,1
K1N7N5,949,1
K1N7N8,949,1
K1N7N9,949,1
K1N7P1,949,1
K1N7P2,949,1
K1N7P3,949,1
K1N7P4,949,1
K1N7P5,949,1
K1N7P6,949,1
K1N7P7,949,1
K1N7P8,949,1
K1N7R1,934,1
K1N7R2,934,1
K1N7R3,934,1
K1N7R5,934,1
K1N7R7,949,1
K1N7R8,949,1
K1N7R9,949,1
K1N7S1,949,1
K1N7S2,949,1
K1N7S3,949,1
K1N7S4,949,1
K1N7S5,949,1
K1N7S6,949,1
K1N7S7,949,1
K1N7S8,949,1
K1N7S9,934,1
K1N7T6,949,1
K1N7T7,949,1
K1N7T8,949,1
K1N7T9,949,1
K1N7V1,949,1
K1N7V5,934,1
K1N7V6,934,1
K1N7V9,949,1
K1N7W1,949,1
K1N7W2,949,1
K1N7W4,949,1
K1N7W5,949,1
K1N7W6,949,1
K1N7W7,949,1
K1N7W8,949,1
K1N7W9,949,1
K1N7X1,949,1
K1N7X2,949,1
K1N7X3,949,1
K1N7X4,949,1
K1N7X5,949,1
K1N7X6,949,1
K1N7X7,934,1
K1N7Y4,949,1
K1N7Y5,949,1
K1N7Y6,949,1
K1N7Y7,949,1
K1N7Y9,949,1
K1N7Z1,949,1
K1N7Z2,949,1
K1N7Z3,949,1
K1N7Z4,949,1
K1N7Z5,949,1
K1N7Z6,949,1
K1N7Z7,949,1
K1N7Z8,949,1
K1N7Z9,949,1
K1N8A1,949,1
K1N8A2,949,1
K1N8A3,949,1
K1N8A4,949,1
K1N8A5,949,1
K1N8A6,949,1
K1N8A7,949,1
K1N8A8,949,1
K1N8A9,949,1
K1N8B1,934,1
K1N8B5,934,1
K1N8B6,934,1
K1N8B7,934,1
K1N8B8,934,1
K1N8B9,949,1
K1N8C1,949,1
K1N8C2,949,1
K1N8C3,949,1
K1N8C4,949,1
K1N8C5,949,1
K1N8C6,949,1
K1N8C7,949,1
K1N8C8,949,1
K1N8C9,949,1
K1N8E1,949,1
K1N8E2,949,1
K1N8E3,949,1
K1N8E4,949,1
K1N8E5,949,1
K1N8E6,949,1
K1N8E7,949,1
K1N8E8,949,1
K1N8E9,949,1
K1N8G1,949,1
K1N8G2,949,1
K1N8G3,949,1
K1N8G4,949,1
K1N8G8,934,1
K1N8H1,934,1
K1N8H2,934,1
K1N8H4,949,1
K1N8H5,949,1
K1N8H6,949,1
K1N8H7,949,1
K1N8H8,949,1
K1N8H9,949,1
K1N8J1,949,1
K1N8J2,949,1
K1N8J3,949,1
K1N8J4,949,1
K1N8J5,949,1
K1N8J6,949,1
K1N8J7,949,1
K1N8J8,949,1
K1N8J9,934,1
K1N8K1,934,1
K1N8K2,934,1
K1N8K3,934,1
K1N8K4,934,1
K1N8K7,949,1
K1N8K8,949,1
K1N8K9,949,1
K1N8L1,949,1
K1N8L2,949,1
K1N8L3,949,1
K1N8L4,949,1
K1N8L5,949,1
K1N8L6,949,1
K1N8L7,934,1
K1N8L8,934,1
K1N8L9,934,1
K1N8M1,934,1
K1N8M2,934,1
K1N8M3,934,1
K1N8M4,949,1
K1N8M5,949,1
K1N8M9,949,1
K1N8N1,949,1
K1N8N4,949,1
K1N8N5,949,1
K1N8N6,949,1
K1N8N7,949,1
K1N8N8,949,1
K1N8N9,949,1
K1N8P1,949,1
K1N8P3,949,1
K1N8P4,949,1
K1N8R4,934,1
K1N8T1,934,1
K1N8V9,934,1
K1N8W1,934,1
K1N8W2,934,1
K1N8W3,934,1
K1N8W4,934,1
K1N8W6,908,1
K1N8W8,908,1
K1N8X2,949,1
K1N8X6,949,1
K1N8X8,934,1
K1N8Y1,908,1
K1N8Y2,949,1
K1N8Y3,908,1
K1N8Y7,908,1
K1N8Y8,949,1
K1N8Y9,934,1
K1N8Z2,934,1
K1N8Z3,934,1
K1N8Z5,934,1
K1N8Z7,934,1
K1N9B2,949,1
K1N9B9,949,1
K1N9C8,908,1
K1N9C9,949,1
K1N9E2,934,1
K1N9E4,949,1
K1N9E6,908,1
K1N9E8,934,1
K1N9E9,934,1
K1N9G1,934,1
K1N9G2,934,1
K1N9G7,934,1
K1N9H5,934,1
K1N9H9,934,1
K1N9J3,934,1
K1N9J4,934,1
K1N9J5,934,1
K1N9K3,934,1
K1N9K8,908,1
K1N9L1,949,1
K1N9M3,949,1
K1N9M5,908,1
K1N9N1,949,1
K1N9N2,949,1
K1N9N3,949,1
K1N9N7,949,1
K1N9P2,934,1
K1N9P6,949,1
K1N9P7,949,1
K1R0A2,24,1
K1R0A7,60,1
K1R0A8,60,1
K1R0A9,957,1
K1R0B2,24,1
K1R0B3,24,1
K1R0B4,957,1
K1R0B7,957,1
K1R0B8,60,1
K1R0B9,957,1
K1R0C1,24,1
K1R0C5,24,1
K1R0C8,24,1
K1R0E4,24,1
K1R1A3,957,1
K1R1A8,24,1
K1R1A9,24,1
K1R1B4,24,1
K1R1B5,24,1
K1R1B6,24,1
K1R1B8,24,1
K1R1C3,957,1
K1R1C6,957,1
K1R1C8,24,1
K1R1C9,957,1
K1R1E2,24,1
K1R5A5,24,1
K1R5A6,24,1
K1R5A7,24,1
K1R5A8,24,1
K1R5B2,24,1
K1R5B4,24,1
K1R5B5,24,1
K1R5C1,24,1
K1R5C2,24,1
K1R5C7,24,1
K1R5E1,24,1
K1R5E4,24,1
K1R5E5,24,1
K1R5E8,24,1
K1R5G3,24,1
K1R5G4,24,1
K1R5G6,24,1
K1R5G7,24,1
K1R5G9,24,1
K1R5H1,24,1
K1R5H2,24,1
K1R5H3,24,1
K1R5H4,24,1
K1R5H5,24,1
K1R5H6,24,1
K1R5H7,24,1
K1R5H8,24,1
K1R5H9,24,1
K1R5J1,24,1
K1R5J2,24,1
K1R5J3,24,1
K1R5J4,24,1
K1R5J5,24,1
K1R5J6,24,1
K1R5J7,24,1
K1R5J8,24,1
K1R5J9,24,1
K1R5K1,24,1
K1R5K2,24,1
K1R5K3,24,1
K1R5K4,24,1
K1R5K5,24,1
K1R5K6,24,1
K1R5K7,24,1
K1R5K8,24,1
K1R5K9,24,1
K1R5L1,24,1
K1R5L2,24,1
K1R5L3,24,1
K1R5L4,24,1
K1R5L5,24,1
K1R5L6,24,1
K1R5L7,24,1
K1R5L8,24,1
K1R5L9,24,1
K1R5M1,24,1
K1R5M2,24,1
K1R5M3,24,1
K1R5M4,24,1
K1R5M5,24,1
K1R5M6,24,1
K1R5M7,24,1
K1R5M8,24,1
K1R5M9,24,1
K1R5N1,24,1
K1R5N2,24,1
K1R5N3,24,1
K1R5N4,24,1
K1R5N5,24,1
K1R5N6,24,1
K1R5N7,24,1
K1R5N8,24,1
K1R5N9,24,1
K1R5P1,24,1
K1R5P2,24,1
K1R5P3,24,1
K1R5P4,24,1
K1R5P5,24,1
K1R5P6,24,1
K1R5P7,24,1
K1R5P8,24,1
K1R5P9,24,1
K1R5R1,24,1
K1R5R2,24,1
K1R5R3,24,1
K1R5R4,24,1
K1R5R5,24,1
K1R5R6,24,1
K1R5R7,24,1
K1R5R8,24,1
K1R5R9,24,1
K1R5S1,24,1
K1R5S2,24,1
K1R5S3,24,1
K1R5S4,24,1
K1R5S6,24,1
K1R5S7,24,1
K1R5S8,24,1
K1R5S9,24,1
K1R5T1,24,1
K1R5T2,24,1
K1R5T4,24,1
K1R5T6,24,1
K1R5T7,24,1
K1R5V7,24,1
K1R5V9,24,1
K1R5W2,24,1
K1R5W3,24,1
K1R5W4,24,1
K1R5W5,24,1
K1R5W6,24,1
K1R5W7,24,1
K1R5W8,24,1
K1R5W9,24,1
K1R5X1,24,1
K1R5X2,24,1
K1R5X4,24,1
K1R5X5,24,1
K1R5X6,24,1
K1R5X7,24,1
K1R5X8,24,1
K1R5X9,24,1
K1R5Y2,24,1
K1R5Y7,24,1
K1R5Y9,24,1
K1R5Z2,24,1
K1R5Z4,24,1
K1R5Z5,24,1
K1R5Z6,24,1
K1R5Z7,24,1
K1R5Z8,24,1
K1R5Z9,24,1
K1R6A1,24,1
K1R6A2,24,1
K1R6A3,24,1
K1R6A4,24,1
K1R6A5,24,1
K1R6A6,24,1
K1R6A7,24,1
K1R6A8,24,1
K1R6A9,24,1
K1R6B1,24,1
K1R6B2,24,1
K1R6B3,24,1
K1R6B4,24,1
K1R6B5,24,1
K1R6B6,24,1
K1R6B7,24,1
K1R6B8,24,1
K1R6B9,24,1
K1R6C4,24,1
K1R6C5,24,1
K1R6C6,24,1
K1R6C7,24,1
K1R6C8,24,1
K1R6C9,24,1
K1R6E1,24,1
K1R6E2,24,1
K1R6E3,24,1
K1R6E4,24,1
K1R6E6,24,1
K1R6E7,24,1
K1R6E8,24,1
K1R6E9,24,1
K1R6G1,24,1
K1R6G2,24,1
K1R6G3,24,1
K1R6G4,24,1
K1R6G5,24,1
K1R6G6,24,1
K1R6G7,24,1
K1R6G8,24,1
K1R6G9,24,1
K1R6H1,60,1
K1R6H2,24,1
K1R6H4,957,1
K1R6H6,24,1
K1R6H7,24,1
K1R6H8,957,1
K1R6H9,957,1
K1R6J1,24,1
K1R6J2,24,1
K1R6J3,957,1
K1R6J4,24,1
K1R6J5,24,1
K1R6J6,957,1
K1R6J7,24,1
K1R6J8,24,1
K1R6J9,957,1
K1R6K1,24,1
K1R6K2,24,1
K1R6K3,957,1
K1R6K9,957,0.050685910777928014
K1R6K9,60,0.9493140892220719
K1R6L1,957,1
K1R6L3,957,1
K1R6L4,957,1
K1R6L5,957,1
K1R6L6,957,1
K1R6L7,957,1
K1R6L9,957,1
K1R6M1,957,1
K1R6M2,957,1
K1R6M3,957,1
K1R6M4,957,1
K1R6M5,957,1
K1R6M6,957,1
K1R6M7,957,1
K1R6M8,957,1
K1R6M9,957,1
K1R6N1,957,1
K1R6N2,957,1
K1R6N3,957,1
K1R6N4,957,1
K1R6N5,957,1
K1R6N6,957,1
K1R6N7,957,1
K1R6N8,957,1
K1R6N9,957,1
K1R6P1,957,1
K1R6P2,957,1
K1R6P3,957,1
K1R6P4,957,1
K1R6P5,957,1
K1R6P6,957,1
K1R6P7,957,1
K1R6R1,957,1
K1R6R3,957,1
K1R6R4,957,1
K1R6R5,957,1
K1R6R6,957,1
K1R6R7,957,1
K1R6R8,957,1
K1R6R9,957,1
K1R6S1,957,1
K1R6S2,957,1
K1R6S3,957,1
K1R6S5,957,1
K1R6S6,957,1
K1R6S7,957,1
K1R6S8,957,1
K1R6S9,957,1
K1R6T1,957,1
K1R6T2,957,1
K1R6T3,957,1
K1R6T4,957,1
K1R6T5,957,1
K1R6T6,957,1
K1R6T7,957,1
K1R6T8,957,1
K1R6T9,957,1
K1R6V1,957,1
K1R6V2,957,1
K1R6V3,957,1
K1R6V4,957,1
K1R6V5,957,1
K1R6V6,957,1
K1R6V7,957,1
K1R6V8,957,1
K1R6V9,957,1
K1R6W1,957,1
K1R6W2,957,1
K1R6W3,957,1
K1R6W4,957,1
K1R6W5,957,1
K1R6W6,957,1
K1R6W7,957,1
K1R6W8,957,1
K1R6W9,957,1
K1R6X2,957,1
K1R6X3,957,1
K1R6X4,957,1
K1R6X5,957,1
K1R6X6,957,1
K1R6X7,957,1
K1R6X9,957,1
K1R6Y1,957,1
K1R6Y4,957,1
K1R6Y5,957,1
K1R6Y6,957,1
K1R6Y7,957,1
K1R6Y8,957,1
K1R6Y9,957,1
K1R6Z1,957,1
K1R6Z2,957,1
K1R6Z3,957,1
K1R6Z4,957,1
K1R6Z5,957,1
K1R6Z6,957,1
K1R6Z7,957,1
K1R6Z8,957,1
K1R6Z9,957,1
K1R7A1,957,1
K1R7A2,957,1
K1R7A4,957,1
K1R7A6,957,1
K1R7A7,957,1
K1R7A8,957,1
K1R7A9,957,1
K1R7B1,957,1
K1R7B2,957,1
K1R7B3,957,1
K1R7B4,957,1
K1R7B5,957,1
K1R7B6,957,1
K1R7B7,957,1
K1R7B8,957,1
K1R7B9,957,1
K1R7C1,957,1
K1R7C2,957,1
K1R7C3,957,1
K1R7C4,957,1
K1R7C5,957,1
K1R7C6,957,1
K1R7C7,957,1
K1R7C8,957,1
K1R7C9,957,1
K1R7E1,957,1
K1R7E5,957,1
K1R7E6,957,1
K1R7E8,957,1
K1R7E9,957,1
K1R7G2,957,1
K1R7G4,957,1
K1R7G5,957,1
K1R7G6,957,1
K1R7G7,957,1
K1R7G8,957,1
K1R7G9,957,1
K1R7H1,957,1
K1R7H2,957,1
K1R7H3,957,1
K1R7H4,957,1
K1R7H5,957,1
K1R7H6,957,1
K1R7H7,957,1
K1R7H8,957,1
K1R7J1,957,1
K1R7J2,957,1
K1R7J3,957,1
K1R7J4,957,1
K1R7J5,957,1
K1R7J6,957,1
K1R7J7,957,1
K1R7J9,957,1
K1R7K1,957,1
K1R7K2,957,1
K1R7K3,957,1
K1R7K4,957,1
K1R7K6,957,1
K1R7K7,957,1
K1R7K8,957,1
K1R7K9,957,1
K1R7L1,957,1
K1R7L3,957,1
K1R7L5,957,1
K1R7L6,957,1
K1R7L7,957,1
K1R7L8,957,1
K1R7L9,957,1
K1R7M1,957,1
K1R7M2,957,1
K1R7M3,957,1
K1R7M4,957,1
K1R7M5,957,1
K1R7M6,957,1
K1R7M7,957,1
K1R7M8,957,1
K1R7M9,957,1
K1R7N1,957,1
K1R7N2,957,1
K1R7N5,957,1
K1R7N6,957,1
K1R7N7,957,1
K1R7N8,957,1
K1R7N9,957,1
K1R7P1,957,1
K1R7P3,957,1
K1R7P4,957,1
K1R7P6,957,1
K1R7P7,957,1
K1R7P8,957,1
K1R7P9,957,1
K1R7R1,957,1
K1R7R2,957,1
K1R7R3,957,1
K1R7R5,957,1
K1R7S4,957,1
K1R7S6,957,1
K1R7S7,24,1
K1R7T1,24,1
K1R7T2,24,1
K1R7T4,957,1
K1R7T5,957,1
K1R7T7,24,1
K1R7T8,24,1
K1R7V1,957,1
K1R7V3,957,1
K1R7V4,957,1
K1R7V5,957,1
K1R7V6,957,1
K1R7V7,24,1
K1R7V8,957,1
K1R7V9,957,1
K1R7W1,957,1
K1R7W2,957,1
K1R7W4,957,1
K1R7W6,24,1
K1R7W7,957,1
K1R7W8,24,1
K1R7W9,24,1
K1R7X1,24,1
K1R7X2,24,1
K1R7X3,24,1
K1R7X4,24,1
K1R7Y9,957,1
K1S0A2,82,1
K1S0A3,82,1
K1S0A4,82,1
K1S0A5,82,1
K1S0A6,82,1
K1S0A7,82,1
K1S0A8,82,1
K1S0A9,82,1
K1S0B1,82,1
K1S0B2,82,1
K1S0B3,82,1
K1S0B4,82,1
K1S0B5,82,1
K1S0B6,82,1
K1S0B7,82,1
K1S0B8,82,1
K1S0B9,82,1
K1S0C1,82,1
K1S0C2,82,1
K1S0C3,82,1
K1S0C4,82,1
K1S0C6,82,1
K1S0C7,82,1
K1S0C8,82,1
K1S0C9,82,1
K1S0E1,82,1
K1S0E2,82,1
K1S0E3,82,1
K1S0E4,82,1
K1S0E5,82,1
K1S0E6,82,1
K1S0E7,82,1
K1S0E8,82,1
K1S0E9,82,1
K1S0G1,82,1
K1S0G2,82,1
K1S0G3,82,1
K1S0G4,82,1
K1S0G5,82,1
K1S0G6,82,1
K1S0G7,82,1
K1S0G8,82,1
K1S0G9,82,1
K1S0H1,82,1
K1S0H2,82,1
K1S0H3,82,1
K1S0H4,82,1
K1S0H5,82,1
K1S0H6,82,1
K1S0H7,82,1
K1S0H8,82,1
K1S0H9,82,1
K1S0J1,82,1
K1S0J2,82,1
K1S0J3,82,1
K1S0J4,82,1
K1S0J5,82,1
K1S0J6,82,1
K1S0J7,82,1
K1S0J8,82,1
K1S0J9,82,1
K1S0K1,82,1
K1S0K2,82,1
K1S0K3,82,1
K1S0K4,82,1
K1S0K5,82,1
K1S0K6,82,1
K1S0K7,82,1
K1S0K8,82,1
K1S0K9,82,1
K1S0L1,82,1
K1S0L2,82,1
K1S0L3,82,1
K1S0L4,82,1
K1S0L5,82,1
K1S0L6,82,1
K1S0L7,82,1
K1S0L8,82,1
K1S0L9,82,1
K1S0M1,82,1
K1S0M2,82,1
K1S0M3,82,1
K1S0M4,82,1
K1S0M5,82,1
K1S0M6,82,1
K1S0M7,82,1
K1S0M8,82,1
K1S0M9,82,1
K1S0N1,82,1
K1S0N2,82,1
K1S0N3,82,1
K1S0N4,82,1
K1S0N5,83,0.09790671444641255
K1S0N5,82,0.9020932855535875
K1S0N6,83,1
K1S0N7,83,0.03907971759961498
K1S0N7,82,0.9609202824003851
K1S0N8,83,0.0015534685079813559
K1S0N8,82,0.9984465314920187
K1S0N9,83,0.9962813490708886
K1S0N9,82,0.0037186509291113655
K1S0P1,82,1
K1S0P2,83,0.9878869950524741
K1S0P2,82,0.012113004947525926
K1S0P3,83,1
K1S0P4,83,1
K1S0P5,83,1
K1S0P6,83,0.9943099005095339
K1S0P6,82,0.005690099490466025
K1S0P7,82,1
K1S0P8,82,1
K1S0P9,83,1
K1S0R1,83,1
K1S0R2,83,1
K1S0R3,83,1
K1S0R4,83,1
K1S0R5,83,1
K1S0R6,83,1
K1S0R7,83,1
K1S0R8,83,1
K1S0R9,83,1
K1S0S1,83,1
K1S0S2,83,1
K1S0S3,83,1
K1S0S4,83,1
K1S0S5,83,1
K1S0S6,83,1
K1S0S7,83,1
K1S0S8,83,1
K1S0S9,83,1
K1S0T1,83,1
K1S0T2,83,0.6739468511543713
K1S0T2,82,0.3260531488456287
K1S0T3,83,1
K1S0T4,83,1
K1S0T5,83,1
K1S0T6,83,1
K1S0T7,83,1
K1S0T8,83,1
K1S0T9,83,1
K1S0V1,83,1
K1S0V2,83,1
K1S0V3,83,1
K1S0V4,83,1
K1S0V5,83,1
K1S0V6,83,1
K1S0V7,83,1
K1S0V8,83,1
K1S0V9,83,1
K1S0W1,83,1
K1S0W2,83,1
K1S0W3,83,1
K1S0W4,83,1
K1S0W5,83,1
K1S0W6,83,1
K1S0W7,83,1
K1S0W8,83,1
K1S0W9,83,1
K1S0X1,83,1
K1S0X2,83,1
K1S0X3,83,1
K1S0X4,83,1
K1S0X5,83,1
K1S0X7,82,1
K1S0X8,82,1
K1S0X9,83,1
K1S0Y1,82,1
K1S0Y2,82,1
K1S0Y3,82,1
K1S0Y5,82,1
K1S0Y6,82,1
K1S0Y7,82,1
K1S0Y8,82,1
K1S0Y9,82,1
K1S0Z1,82,1
K1S0Z2,82,1
K1S0Z3,82,1
K1S0Z4,82,1
K1S0Z5,82,1
K1S0Z6,82,1
K1S0Z7,82,1
K1S0Z8,82,1
K1S0Z9,82,1
K1S1A1,82,1
K1S1A2,82,1
K1S1A3,82,1
K1S1A4,82,1
K1S1A5,82,1
K1S1A6,82,1
K1S1A7,82,1
K1S1A8,82,1
K1S1A9,82,1
K1S1B1,82,1
K1S1B2,82,1
K1S1B3,82,1
K1S1B4,82,1
K1S1B5,82,1
K1S1B6,82,1
K1S1B7,82,1
K1S1B8,82,1
K1S1B9,82,1
K1S1C2,82,1
K1S1C3,82,1
K1S1C4,82,1
K1S1C5,82,1
K1S1C6,82,1
K1S1C7,82,1
K1S1C8,82,1
K1S1C9,82,1
K1S1E1,82,1
K1S1E2,82,1
K1S1E3,82,1
K1S1E4,82,1
K1S1E5,82,1
K1S1E6,82,1
K1S1E7,82,1
K1S1E8,82,1
K1S1E9,82,1
K1S1G1,82,1
K1S1G2,82,1
K1S1G3,82,1
K1S1G4,82,1
K1S1G5,82,1
K1S1G6,82,1
K1S1G7,82,1
K1S1G8,82,1
K1S1G9,82,1
K1S1H1,82,1
K1S1H2,82,1
K1S1H3,82,1
K1S1H4,82,1
K1S1H5,82,1
K1S1H6,82,1
K1S1H7,82,1
K1S1H8,82,1
K1S1H9,82,1
K1S1J1,82,1
K1S1J2,82,1
K1S1J3,82,1
K1S1J4,82,1
K1S1J5,82,1
K1S1J6,82,1
K1S1J7,82,1
K1S1J8,82,1
K1S1J9,82,1
K1S1K1,82,1
K1S1K2,82,1
K1S1K3,82,1
K1S1K4,82,1
K1S1K5,82,1
K1S1K6,82,1
K1S1K7,82,1
K1S1K8,82,1
K1S1K9,82,1
K1S1L1,82,1
K1S1L2,82,1
K1S1L3,82,1
K1S1L4,82,1
K1S1L5,82,1
K1S1L6,82,1
K1S1L7,82,1
K1S1L8,82,1
K1S1L9,82,1
K1S1M1,82,1
K1S1M2,83,0.0024349961239229245
K1S1M2,82,0.997565003876077
K1S1M3,83,0.0040023686934959795
K1S1M3,82,0.995997631306504
K1S1M4,82,1
K1S1M5,82,1
K1S1M6,82,1
K1S1M7,82,1
K1S1M8,923,1
K1S1M9,82,1
K1S1N1,82,1
K1S1N2,82,1
K1S1N3,82,1
K1S1N5,82,1
K1S1N6,82,1
K1S1N7,82,1
K1S1N8,82,1
K1S1N9,82,1
K1S1P1,82,1
K1S1P2,82,1
K1S1P3,83,0.9995100806966914
K1S1P3,82,4.899193033085097e-4
K1S1P4,83,1
K1S1P5,83,1
K1S1P6,83,1
K1S1P8,83,1
K1S1P9,82,1
K1S1R1,83,0.001876190362709135
K1S1R1,82,0.9981238096372909
K1S1R2,82,1
K1S1R3,83,0.9997512209163701
K1S1R3,82,2.487790836298758e-4
K1S1R4,83,1
K1S1R5,83,1
K1S1R6,83,1
K1S1R7,83,1
K1S1R8,83,1
K1S1R9,83,1
K1S1S1,83,1
K1S1S2,83,1
K1S1S3,83,1
K1S1S4,83,1
K1S1S5,83,1
K1S1S6,83,1
K1S1S7,83,1
K1S1S8,83,1
K1S1S9,83,1
K1S1T1,83,1
K1S1T2,83,1
K1S1T3,83,1
K1S1T4,83,1
K1S1T5,83,1
K1S1T6,83,1
K1S1T7,83,1
K1S1T8,83,1
K1S1T9,82,1
K1S1V1,83,0.9549172777766664
K1S1V1,82,0.045082722223333614
K1S1V2,83,1
K1S1V3,83,1
K1S1V4,923,1
K1S1V5,923,1
K1S1V6,957,1
K1S1V9,923,1
K1S1W1,923,1
K1S1W2,923,1
K1S1W3,923,1
K1S1W4,923,1
K1S1W5,923,1
K1S1W6,923,1
K1S1W7,923,1
K1S1W8,923,1
K1S1W9,923,1
K1S1X2,923,1
K1S1X3,923,1
K1S1X4,923,1
K1S1X5,923,1
K1S1X6,923,1
K1S1X7,923,1
K1S1X8,923,1
K1S1X9,923,1
K1S1Y1,923,1
K1S1Y2,923,1
K1S1Y3,923,1
K1S1Y4,923,1
K1S1Y5,923,1
